dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
0.018489,tcp,-,FIN,16,18,1540,1644,1784.8451,624803.94,671967.1,4,4,1.210267,1.060353,73.66695,2.241245,255,1600485878,3750039521,255,0.000586,0.00046,0.000126,96,91,0,0,6,1,0,0,0,0,Normal,0
0.971206,tcp,smtp,FIN,22,20,5402,1828,42.215553,42479.145,14307.984,8,8,46.247906,48.902527,2394.2024,60.642506,255,2775990229,3772161062,255,0.092867,0.041461,0.051406,246,91,0,0,2,1,0,0,0,0,Exploits,1
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,25,0,0,0,0,Generic,1
9e-06,tcp,-,REQ,2,0,90,0,111111.11,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
0.001043,udp,dns,CON,2,2,146,178,2876.3184,559923.3,682646.2,0,0,0.006,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
2.029203,tcp,-,FIN,10,8,1506,354,8.377674,5345.9414,1222.1548,2,1,225.38034,276.45773,13131.639,523.525,255,1891943414,439278688,255,0.271671,0.093998,0.177673,151,44,0,0,1,1,0,0,0,0,Normal,0
0.890068,tcp,-,FIN,10,8,534,354,19.099665,4323.265,2786.304,2,1,90.477,120.02543,5064.9336,201.72633,255,2971050602,279952819,255,0.105245,0.049881,0.055364,53,44,0,0,2,2,0,0,0,0,Normal,0
0.912511,tcp,-,FIN,12,8,1044,720,20.821667,8390.036,5523.221,3,2,82.95554,123.713715,4332.5083,179.48204,255,419588046,1616494621,255,0.099636,0.045755,0.053881,87,90,0,0,1,1,0,0,0,0,Fuzzers,1
0.185684,tcp,http,FIN,10,6,910,268,80.78241,35285.754,9650.805,2,1,19.030556,35.706398,1020.8976,61.315536,255,3498823527,629451985,255,0.052008,0.007144,0.044864,91,45,1,0,1,1,0,0,1,0,Exploits,1
1.882936,tcp,-,FIN,14,8,1090,746,11.152795,4303.917,2774.3906,3,2,144.84123,253.70142,8042.482,387.84763,255,2981331742,3578556095,255,0.185726,0.106003,0.079723,78,93,0,0,1,1,0,0,0,0,Normal,0
1.304072,tcp,-,FIN,10,8,534,354,13.03609,2950.7573,1901.7355,2,1,144.8969,180.71614,9479.455,363.89084,255,3938356672,226975109,255,0.059094,0.038255,0.020839,53,44,0,0,1,1,0,0,0,0,Fuzzers,1
7e-06,unas,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.66128,tcp,-,FIN,10,8,534,354,25.70772,5819.018,3750.3025,2,1,73.37122,83.64543,5054.526,132.54779,255,15505807,3756006509,255,0.130402,0.075759,0.054643,53,44,0,0,1,1,0,0,0,0,Normal,0
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1
1.1e-05,sctp,-,INT,2,0,1336,0,90909.09,485818180.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,668,0,0,0,1,1,0,0,0,0,Exploits,1
3.4e-05,unas,-,INT,2,0,200,0,29411.764,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Exploits,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,3,0,0,0,0,Generic,1
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
0.249275,tcp,http,FIN,10,8,884,2804,68.19778,25546.084,78756.39,2,2,27.697222,34.32543,1436.2266,56.122147,255,2490513430,1059320124,255,0.064519,0.008333,0.056186,88,351,1,988,1,1,0,0,1,0,Exploits,1
8e-06,compaq-peer,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.006181,tcp,ssh,FIN,32,24,3728,5474,8898.237,4674972.0,6789840.0,7,7,0.199387,0.237913,12.692536,0.326387,255,464419141,2610110124,255,0.00069,0.000574,0.000116,117,228,0,0,1,1,0,0,0,0,Normal,0
3.5e-05,rsvp,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Backdoor,1
0.021575,tcp,-,FIN,36,38,2334,16290,3383.5457,841714.94,5881622.0,7,12,0.607514,0.583278,47.930904,44.454475,255,15447545,15761654,255,0.000691,0.000566,0.000125,65,429,0,0,1,1,0,0,0,0,Normal,0
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,12,0,0,0,0,Generic,1
2.396212,tcp,-,FIN,10,8,564,354,7.094531,1696.0101,1034.9668,2,1,266.2458,319.483,20719.717,554.97485,255,3558240951,999711359,255,0.212393,0.090557,0.121836,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.147132,udp,-,CON,4,4,568,312,47.57633,23162.875,12723.27,0,0,39.008667,43.926666,55.154568,62.11179,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
1.126833,tcp,http,FIN,10,6,768,268,13.311645,4912.8843,1590.2979,2,1,125.20367,185.927,6721.437,339.80753,255,3424083699,746253177,255,0.29401,0.150112,0.143898,77,45,0,0,1,1,0,0,0,0,Reconnaissance,1
0.361079,tcp,-,CON,6,2,978,86,19.38634,18056.99,952.7001,2,1,72.2158,0.002,4248.421,0.0,255,2633573354,2770014372,255,0.29253,0.169221,0.123309,163,43,0,0,2,1,0,0,0,0,Normal,0
0.227416,tcp,ftp-data,FIN,8,12,424,8824,83.54733,13050.973,284553.44,1,4,32.42286,20.623363,2213.9067,1761.5149,255,672039954,2927857041,255,0.000696,0.000556,0.00014,53,735,0,0,1,1,0,0,0,0,Normal,0
1.018802,tcp,-,FIN,10,8,564,354,16.686264,3988.9988,2434.2314,2,1,110.751114,135.17657,7093.5107,198.45775,255,1343029245,201014361,255,0.11927,0.072557,0.046713,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,5,0,0,0,0,Fuzzers,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,0,0,0,0,Generic,1
0.368051,tcp,-,FIN,28,30,4616,3080,154.86984,96769.2,64730.16,7,7,13.619926,12.671725,753.95135,18.911093,255,721819514,725017610,255,0.000682,0.000539,0.000143,165,103,0,0,1,1,0,0,0,0,Normal,0
5e-06,ipv6-opts,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,15,0,0,0,0,Generic,1
3.2e-05,tcp,-,REQ,2,0,90,0,31250.0,11250000.0,0.0,1,0,0.032,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
0.850673,tcp,-,FIN,14,12,774,642,29.388494,6761.705,5539.1436,4,3,65.33738,73.9471,4008.831,118.051796,255,1267681646,655291792,255,0.13453,0.037252,0.097278,55,54,0,0,1,1,0,0,0,0,Fuzzers,1
0.66833,tcp,http,FIN,10,16,810,10252,37.40667,8726.228,115056.93,2,5,74.25889,40.9962,4516.3833,3761.1987,255,124595912,1403110300,255,0.112638,0.052746,0.059892,81,641,1,4553,1,1,0,0,1,0,Exploits,1
0.10193,tcp,-,FIN,22,14,1470,1728,343.3729,110193.27,125968.805,5,4,5.0965,7.784077,430.05756,15.176227,255,470987514,471270033,255,0.000704,0.00058,0.000124,67,123,0,0,1,1,0,0,0,0,Normal,0
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,18,0,0,0,0,Generic,1
2.725309,tcp,-,FIN,28,30,4256,3080,20.91506,12047.075,8741.762,7,7,100.92426,93.95693,6250.4844,166.06053,255,149551432,2971314978,255,0.000693,0.000549,0.000144,152,103,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60001.113,0.0,15.492077,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.039004,tcp,-,FIN,60,62,3614,50036,3102.2458,728950.9,10097220.0,7,24,0.678807,0.650339,47.109756,45.634846,255,48901288,49210212,255,0.000753,0.000629,0.000124,60,807,0,0,1,1,0,0,0,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,11,0,0,0,0,Generic,1
6e-06,mobile,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Reconnaissance,1
0.004723,tcp,-,FIN,18,18,3936,2456,7410.5444,6297692.5,3929705.8,7,7,0.259882,0.248588,12.922968,0.327719,255,2149824926,2148902830,255,0.000612,0.000494,0.000118,219,136,0,0,1,1,0,0,0,0,Normal,0
0.001798,udp,-,CON,4,4,520,304,3893.2148,1735261.5,1014460.56,0,0,0.457333,0.225,0.64111,0.311137,0,0,0,0,0.0,0.0,0.0,130,76,0,0,1,1,0,0,0,0,Normal,0
0.766252,tcp,-,FIN,16,18,1540,1644,43.066772,15075.98,16213.987,4,4,51.059532,45.04694,4078.0315,119.32068,255,2839134294,2975014621,255,0.000581,0.000451,0.00013,96,91,0,0,10,1,0,0,0,0,Normal,0
1.430676,tcp,pop3,FIN,40,162,1834,193836,140.49303,10003.663,1077197.1,7,79,36.684,8.442031,1776.6011,832.3781,255,3897849245,2069115766,255,0.061181,0.039331,0.02185,46,1197,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,13,0,0,0,0,Generic,1
0.001037,udp,dns,CON,2,2,130,162,2892.9604,501446.5,624879.5,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,1,0,0,0,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.59,0.0,10.954505,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
1.146212,tcp,http,FIN,14,18,1684,10168,27.045609,10915.956,67031.234,3,5,88.143,67.39623,8836.958,7737.233,255,94310356,95415684,255,0.000617,0.000472,0.000145,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.120763,tcp,-,FIN,68,70,4014,59460,1134.4535,262000.78,3882712.5,7,28,1.797537,1.767941,93.084885,92.90216,255,3068186828,3084742617,255,0.000682,0.00054,0.000142,59,849,0,0,1,1,0,0,0,0,Normal,0
4e-06,encap,-,INT,2,0,200,0,90909.09,72727270.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,DoS,1
3e-06,udp,-,INT,2,0,2774,0,333333.3,3698666500.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1387,0,0,0,1,1,0,0,0,0,DoS,1
1.004682,tcp,http,FIN,12,18,1580,10168,28.864857,11537.9795,76473.95,3,5,91.30336,59.068474,9524.497,7674.5967,255,4044748747,4049938246,255,0.000627,0.000514,0.000113,132,565,1,3924,1,1,0,0,1,0,Normal,0
0.005385,tcp,-,FIN,18,18,3960,2456,6499.536,5556175.0,3446611.0,7,7,0.292294,0.285588,15.261232,0.372718,255,1330344913,1333321542,255,0.000658,0.000527,0.000131,220,136,0,0,1,1,0,0,0,0,Normal,0
0.020953,tcp,-,FIN,52,54,3182,39076,5011.216,1191619.4,14643440.0,7,20,0.4128,0.385509,0.0,21.453249,255,4217164640,4221593227,255,0.000642,0.000518,0.000124,61,724,0,0,1,1,0,0,0,0,Normal,0
0.910496,tcp,http,FIN,10,6,510,268,16.474537,4032.9666,1968.1581,2,1,93.74355,152.2522,4978.041,237.75972,255,4272392613,3771036701,255,0.231368,0.149231,0.082137,51,45,1,0,1,1,0,0,1,0,Fuzzers,1
1.57001,tcp,http,FIN,14,8,8740,354,13.375711,41355.152,1579.6078,4,1,118.15276,214.48386,10620.002,329.0712,255,3103144859,3667360363,255,0.129096,0.068614,0.060482,624,44,1,0,2,1,0,0,1,0,Exploits,1
0.322297,tcp,-,FIN,10,6,546,268,46.54092,12212.338,5560.089,2,1,32.686443,56.4912,1747.0442,85.463905,255,949471373,3519959151,255,0.090418,0.039832,0.050586,55,45,0,0,2,1,0,0,0,0,Fuzzers,1
0.532095,tcp,-,FIN,10,6,534,268,28.190454,7231.791,3367.8196,2,1,59.034557,89.085205,2912.989,135.02148,255,1772664837,4095158177,255,0.170199,0.086661,0.083538,53,45,0,0,2,1,0,0,0,0,Normal,0
0.005502,udp,-,CON,4,4,568,312,1272.2646,619411.1,340239.9,0,0,1.553,1.332667,2.191324,1.879019,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
1.018158,tcp,-,FIN,10,6,902,268,14.732488,6380.1494,1760.0413,2,1,108.88033,179.3382,6123.157,319.73166,255,2113556748,1379910092,255,0.209308,0.121463,0.087845,90,45,0,0,1,1,0,0,0,0,Fuzzers,1
3.581355,tcp,smtp,FIN,26,22,7323,1786,13.123524,15730.358,3808.6143,10,8,143.2542,167.58228,10493.126,314.33896,255,2161030532,4118407061,255,0.134469,0.061396,0.073073,282,81,0,0,1,1,0,0,0,0,Exploits,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,16,0,0,0,0,Generic,1
0.563169,tcp,-,FIN,10,6,638,268,26.634989,8168.063,3181.9934,2,1,60.553333,106.3592,3486.5823,186.41484,255,1503049513,1602126977,255,0.071883,0.03137,0.040513,64,45,0,0,1,1,0,0,0,0,Normal,0
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,23,0,0,0,0,Generic,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
1.218729,tcp,smtp,FIN,112,34,125844,2332,118.97641,818695.5,14861.384,53,8,10.979541,36.194183,1053.7621,48.69752,255,1519903938,2249522776,255,0.051123,0.007096,0.044027,1124,69,0,0,1,1,0,0,0,0,Exploits,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,10,0,0,0,0,Generic,1
9e-06,udp,-,INT,2,0,78,0,111111.11,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,2,1,0,0,0,0,Normal,0
0.58531,tcp,-,CON,6,2,978,86,11.959475,11139.396,587.7228,2,1,117.062,0.004,6999.214,0.0,255,306151829,2927206122,255,0.484644,0.044388,0.440256,163,43,0,0,1,1,0,0,0,0,Normal,0
0.017181,tcp,-,FIN,16,18,1540,1644,1920.7264,672370.6,723124.4,4,4,1.123733,1.045187,67.806694,2.078714,255,2068545790,4223270775,255,0.000566,0.000453,0.000113,96,91,0,0,3,1,0,0,0,0,Normal,0
1.213061,ospf,-,INT,28,0,3024,0,22.257744,19230.69,0.0,0,0,44.928185,0.0,48.961914,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,1,0,0,0,0,Exploits,1
37.41026,tcp,http,FIN,20,16,1132,708,0.935572,230.0973,141.99313,6,1,1966.7106,2491.4646,262218.84,9024.674,255,1558837476,3746302074,255,0.092434,0.038292,0.054142,57,44,1,0,2,2,0,0,2,0,Fuzzers,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.028661,tcp,smtp,FIN,52,42,37196,3380,3244.8274,10182757.0,921112.3,18,8,0.554922,0.685537,30.940323,1.489585,255,2576296977,431909667,255,0.000678,0.000551,0.000127,715,80,0,0,1,1,0,0,0,0,Normal,0
6e-06,udp,dns,INT,2,0,114,0,166666.66,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
1.402857,tcp,ftp,FIN,22,22,1170,1634,30.651735,6369.8584,8896.132,7,9,66.80271,66.11504,3540.4478,3519.66,255,4186795904,2580450268,255,0.035862,0.013253,0.022609,53,74,0,0,1,1,1,1,0,0,Exploits,1
0.199478,tcp,http,FIN,10,6,818,268,75.19626,29557.145,8983.447,2,1,20.82589,38.050602,1052.1655,61.01086,255,2419059894,1977647929,255,0.056429,0.009216,0.047213,82,45,1,0,1,1,0,0,1,0,Exploits,1
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,10,0,0,0,0,Generic,1
1.004466,tcp,http,FIN,12,18,1580,10168,28.87106,11540.46,76490.39,3,5,91.281364,59.05453,9527.297,7673.102,255,623087405,624187781,255,0.000682,0.000536,0.000146,132,565,1,0,1,1,0,0,1,0,Normal,0
0.452457,tcp,http,FIN,10,6,766,268,33.15232,12200.054,3960.5972,2,1,50.273,71.9574,2683.1729,136.73543,255,3247909661,3506349653,255,0.096559,0.065817,0.030742,77,45,1,0,1,1,0,0,1,0,Exploits,1
4e-06,crudp,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,5,0,0,0,0,Exploits,1
0.531056,tcp,-,FIN,10,6,906,268,28.24561,12292.489,3374.4087,2,1,55.343887,89.3464,2845.8762,134.31789,255,107010649,3214388049,255,0.148692,0.084316,0.064376,91,45,0,0,1,1,0,0,0,0,Normal,0
0.417793,tcp,http,FIN,10,6,980,268,35.902946,16888.746,4289.2056,2,1,43.71378,72.8216,2189.54,105.00596,255,2592650868,1638758627,255,0.103066,0.053683,0.049383,98,45,1,0,1,1,0,0,1,0,Exploits,1
0.500973,tcp,-,FIN,12,6,3678,268,33.933964,53847.215,3577.039,3,1,45.543,81.685,2650.3804,133.78401,255,2133528270,3709156400,255,0.201253,0.091833,0.10942,307,45,0,0,1,1,0,0,0,0,Normal,0
2.001371,tcp,-,FIN,108,22,135499,956,64.45582,536612.2,3649.4985,51,1,18.70344,91.54419,1820.9364,116.73691,255,2290624393,4173904037,255,0.126427,0.078935,0.047492,1255,43,0,0,4,1,0,0,0,0,Normal,0
1.119147,tcp,-,FIN,32,112,1628,129250,127.775894,11280.0205,915668.9,6,54,36.101517,10.052273,1749.3191,922.4395,255,3097623843,1776252378,255,0.061964,0.012704,0.04926,51,1154,0,0,1,1,0,0,0,0,Exploits,1
0.000108,udp,-,INT,2,0,503,0,9259.259,18666666.0,0.0,0,0,0.108,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,14,14,0,0,0,0,Normal,0
2.558269,tcp,-,FIN,10,8,586,354,6.645118,1651.1165,969.40546,2,1,281.04556,355.56143,17711.316,604.80054,255,3451046412,3955506838,255,0.151579,0.06933,0.082249,59,44,0,0,1,1,0,0,0,0,Fuzzers,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1
0.856956,tcp,-,FIN,10,8,534,354,19.837658,4490.312,2893.964,2,1,91.89445,110.27371,5200.496,193.70609,255,449063392,254095780,255,0.161261,0.085032,0.076229,53,44,0,0,1,1,0,0,0,0,Normal,0
0.102265,tcp,ftp-data,FIN,14,6,8928,320,185.79181,648589.44,20886.912,4,1,7.866538,20.3072,868.4173,40.328476,255,2854837544,715604159,255,0.000727,0.00059,0.000137,638,53,0,0,1,1,0,0,0,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
31.666979,tcp,ssh,RST,8,4,344,248,0.347365,76.04136,46.98901,1,2,4523.8545,363.35034,364490.44,513.8536,255,503659097,3081973299,255,0.098981,0.049724,0.049257,43,62,0,0,10,1,0,0,0,0,Normal,0
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,13,0,0,0,0,Generic,1
0.465135,tcp,http,FIN,10,6,2260,268,32.2487,34983.39,3852.6448,2,1,48.844666,73.333206,2708.9067,108.1355,255,3311984446,3946957312,255,0.22202,0.098468,0.123552,226,45,1,0,1,1,0,0,1,0,Exploits,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
0.691488,tcp,-,FIN,22,12,17790,922,47.723167,196469.06,9787.588,8,2,32.072426,57.56909,2743.3296,102.30016,255,3064817105,563495336,255,0.11788,0.058219,0.059661,809,77,0,0,2,1,0,0,0,0,Fuzzers,1
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1
4e-06,udp,-,INT,2,0,326,0,250000.0,326000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,163,0,0,0,2,1,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,104,0,200000.0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
0.001018,udp,dns,CON,2,2,146,178,2946.9548,573673.9,699410.6,0,0,0.001,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,1,0,0,0,0,Normal,0
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1
0.13875,tcp,-,FIN,66,68,3926,57474,958.55853,222962.16,3265095.5,7,27,2.129769,2.061881,110.172806,111.0772,255,3359303347,3417891780,255,0.000762,0.0006,0.000162,59,845,0,0,1,1,0,0,0,0,Normal,0
4.008661,tcp,smtp,FIN,52,28,41295,2052,19.70733,80826.99,3949.4487,22,8,78.6012,142.89586,5934.45,210.34248,255,104003841,2408225730,255,0.245362,0.149839,0.095523,794,73,0,0,1,1,0,0,0,0,Exploits,1
1.208415,tcp,-,FIN,42,188,2042,228522,189.50443,13200.763,1504827.4,6,92,29.473537,6.425417,1501.116,727.1948,255,373599370,1855840532,255,0.054158,0.006112,0.048046,49,1216,0,0,1,1,0,0,0,0,Exploits,1
2.567153,tcp,ftp,FIN,12,12,634,682,8.959341,1813.6824,1950.7992,3,4,233.3668,222.57626,15589.797,440.20502,255,75652147,2421695852,255,0.290478,0.11881,0.171668,53,57,0,0,1,1,0,0,0,0,Normal,0
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
1.297066,tcp,-,FIN,28,26,5146,3410,40.861454,30610.625,20224.105,11,11,48.039482,51.522923,2297.346,59.831264,255,2109983390,351245163,255,0.055397,0.008344,0.047053,184,131,0,0,1,1,0,0,0,0,Exploits,1
0.826028,tcp,-,FIN,10,6,910,268,18.159191,7931.9346,2169.418,2,1,87.63856,149.2686,4762.5996,247.75688,255,4042500049,2376202163,255,0.194095,0.079676,0.114419,91,45,0,0,3,1,0,0,0,0,Normal,0
0.523509,tcp,-,FIN,10,8,756,354,32.473175,10406.697,4737.263,2,1,55.661,62.370853,3918.681,109.73543,255,1444147033,993529394,255,0.116915,0.086903,0.030012,76,44,0,0,2,1,0,0,0,0,Fuzzers,1
0.522722,tcp,-,CON,6,2,978,86,13.391439,12473.169,658.09357,2,1,104.5444,0.004,6889.0674,0.0,255,2939179904,2382352196,255,0.485782,0.286045,0.199737,163,43,0,0,2,1,0,0,0,0,Normal,0
