L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
56646,80,6,7.0,473,5,1340,4,27,26,27,4294951,16,16,64,64,1176,52,52,1176,473.0,1340.0,0,0,0,0,216000,624000,7,0,1,0,1,29200,5792,0,0,0,0,0,0,1,ddos
46666,55056,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
64468,32770,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
443,39702,6,91.0,164,3,216,4,19,19,18,4294499,468,468,64,64,60,52,52,60,52112.0,52164.0,0,0,0,0,416000,24000,7,0,0,0,0,28960,29200,0,0,0,0,0,0,0,Benign
49738,21,6,1.0,4,1,136,2,24,24,16,0,0,0,64,64,105,52,52,105,227.0,301.0,0,0,0,0,1816000,2408000,8,0,0,0,0,0,46,0,0,0,0,0,331,1,password
41220,3880,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
53130,80,6,7.0,481,6,2142,6,27,27,27,0,0,0,64,64,1500,40,40,1500,481.0,2142.0,0,0,0,0,3848000,17136000,9,0,2,0,1,29200,65535,0,0,0,0,0,0,1,password
43746,80,6,7.0,3785,8,1891,6,27,27,27,0,0,0,64,64,1500,52,52,1500,3785.0,1891.0,0,0,0,0,30280000,15128000,9,1,0,1,3,29200,28960,0,0,0,0,0,0,1,xss
32446,21182,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
21121,18917,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
47040,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,17963,28,0,0,1,xss
45524,80,6,7.0,1012,12,646,8,27,27,27,4294702,265,265,64,64,258,52,52,258,1012.0,646.0,0,0,0,0,24000,16000,16,3,1,0,0,29200,28960,0,0,0,0,0,0,1,ddos
47673,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,30434,28,0,0,1,xss
49631,20790,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
38698,80,6,7.0,3190,7,1592,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3190.0,1592.0,0,0,0,0,25520000,12736000,8,0,0,0,3,29200,28960,0,0,0,0,0,0,1,xss
22280,56557,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
40814,80,6,7.0,629,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,629.0,751.0,0,0,0,0,5032000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
42572,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,55039,1,14,0,1,xss
56350,80,6,7.0,534,5,202,2,30,30,26,0,0,0,64,64,354,40,40,354,534.0,202.0,0,0,0,0,4272000,1616000,5,1,1,0,0,29200,17520,0,0,0,0,0,0,0,Benign
53,37569,17,5.0,67,1,0,0,0,0,0,0,0,0,0,0,67,67,0,67,67.0,0.0,0,0,0,0,536000,0,1,0,0,0,0,0,0,0,0,37732,1,0,0,0,Benign
61787,62805,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
56550,63115,17,0.0,350,1,0,0,0,0,0,0,0,0,0,0,350,350,0,350,350.0,0.0,0,0,0,0,2800000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Benign
56418,80,6,7.0,1996,7,590,5,27,27,27,0,0,0,64,64,1500,52,52,1500,1996.0,590.0,0,0,0,0,15968000,4720000,9,1,1,0,1,29200,5792,0,0,0,0,0,0,1,xss
41422,80,6,7.0,632,6,736,4,27,27,27,0,0,0,64,64,572,52,52,572,632.0,736.0,0,0,0,0,5056000,5888000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
59232,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,12795,28,0,0,1,xss
49476,80,6,7.0,599,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,599.0,1494.0,0,0,0,0,4792000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0,1,password
35424,80,6,7.0,724,6,738,4,27,27,27,0,0,0,64,64,574,52,52,574,724.0,738.0,0,0,0,0,5792000,5904000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
53153,53,17,0.0,59,1,134,1,0,0,0,0,0,0,0,0,134,59,59,134,59.0,134.0,0,0,0,0,472000,1072000,1,1,0,0,0,0,0,0,0,37519,1,2050,0,0,Benign
40436,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,30751,1,986,0,1,xss
33553,2492,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
3304,3304,6,0.0,8000,200,0,0,2,2,0,0,0,0,71,71,40,40,0,40,8000.0,0.0,0,0,0,0,64000000,0,200,0,0,0,0,74,0,0,0,0,0,0,0,1,dos
37782,5963,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
80,33004,6,7.0,120,2,104,2,18,18,16,4294952,15,15,64,64,60,52,52,60,120.0,104.0,0,0,0,0,56000,48000,4,0,0,0,0,5792,229,0,0,0,0,0,0,0,Benign
56736,80,6,7.0,4234,14,1180,10,27,27,27,4294035,932,932,64,64,1500,52,52,1500,6173617.0,538642.0,0,0,374,1,16696000,4480000,18,0,4,0,2,29200,5792,0,0,0,0,0,0,1,xss
54527,443,6,91.0,164,3,112,2,19,18,19,4294905,62,62,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
33889,53,17,0.0,70,1,228,1,0,0,0,0,0,0,0,0,228,70,70,228,70.0,228.0,0,0,0,0,560000,1824000,1,1,0,0,0,0,0,0,0,18536,1,30,0,1,injection
52467,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,55826,28,0,0,1,xss
37138,993,6,91.51,396,5,223,4,31,30,27,0,0,0,64,64,180,52,52,180,396.0,223.0,0,0,0,0,3168000,1784000,8,1,0,0,0,29200,28960,0,0,0,0,0,0,1,scanning
52405,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,3029,1,0,0,1,dos
58480,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,30869,28,0,0,1,xss
42748,714,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
56024,80,6,7.0,346,6,2261,6,27,27,27,0,0,0,64,64,1500,40,40,1500,346.0,2261.0,0,0,0,0,2768000,18088000,10,0,0,1,1,29200,65535,0,0,0,0,0,0,1,password
3292,53,17,0.0,84,1,349,1,0,0,0,0,0,0,0,0,349,84,84,349,84.0,349.0,0,0,0,0,672000,2792000,1,0,1,0,0,0,0,0,0,52322,12,86400,0,0,Benign
45175,5920,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
5054,33149,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,scanning
51467,34288,6,0.0,48,1,40,1,22,2,20,4294514,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,0,Benign
44636,80,6,7.0,7866,15,4093,11,27,27,27,4294037,930,930,64,64,1500,40,40,1500,34884378.0,3921172.0,4198,3,0,0,31224000,16160000,17,0,1,1,7,29200,65535,26112,102,0,0,0,0,1,injection
49145,358,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
51238,443,6,0.0,1086,10,4514,16,27,26,27,4294436,484,531,64,64,1406,52,52,1406,1086.0,4514.0,706,3,2303,7,16000,64000,14,2,9,0,1,29200,28960,49664,194,0,0,0,0,1,ddos
62523,39140,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
41874,80,6,7.0,100,2,52,1,22,6,18,0,0,0,64,64,60,40,40,60,100.0,52.0,0,0,0,0,800000,416000,3,0,0,0,0,29200,65535,0,0,0,0,0,0,1,password
39778,443,6,91.0,164,3,112,2,19,18,19,4294904,63,63,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
13358,16170,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
53202,80,6,7.0,436,5,2239,6,27,27,27,0,0,0,64,64,1500,52,52,1500,436.0,2239.0,0,0,0,0,3488000,17912000,8,1,0,1,1,29200,28960,0,0,0,0,0,0,1,password
50204,80,6,7.0,164,3,112,2,19,18,19,4294936,31,31,64,64,60,52,52,60,164.0,112.0,0,0,0,0,40000,24000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
34698,80,6,7.0,633,6,741,4,27,27,27,0,0,0,64,64,577,52,52,577,633.0,741.0,0,0,0,0,5064000,5928000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
3658,23356,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
443,47108,6,91.0,500,9,708,13,19,19,18,4294561,406,406,64,64,60,52,52,60,500.0,708.0,0,0,0,0,8000,8000,22,0,0,0,0,28960,29200,0,0,0,0,0,0,0,Benign
40774,443,6,91.0,440,8,284,5,19,18,19,4294358,609,609,64,64,60,52,52,60,440.0,284.0,0,0,0,0,0,0,13,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
39404,5989,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
17561,58227,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
55656,443,6,91.0,140,3,52,1,22,22,18,0,0,0,64,64,60,40,40,60,140.0,52.0,0,0,0,0,1120000,416000,4,0,0,0,0,29200,65535,0,0,0,0,0,0,1,scanning
35950,80,6,7.0,380,4,852,3,26,26,26,0,0,0,64,64,740,52,52,740,380.0,852.0,0,0,0,0,3040000,6816000,5,1,0,1,0,29200,28960,0,0,0,0,0,0,1,password
17818,50261,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
58677,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,25570,1,0,0,1,dos
43447,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,46502,1,0,0,1,dos
55798,443,6,0.0,1269,11,2416,11,31,30,27,0,0,0,64,64,1408,52,52,1408,1269.0,2416.0,0,0,97,1,10152000,19328000,17,1,3,0,1,29200,28960,0,0,0,0,0,0,1,injection
34376,3389,6,88.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
33214,80,6,7.0,268,5,240,4,18,18,18,4294920,47,47,64,64,60,52,52,60,268.0,240.0,0,0,0,0,40000,40000,9,0,0,0,0,29200,5792,0,0,0,0,0,0,1,ddos
51121,8254,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
40120,21,6,1.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
63564,6543,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
59336,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,5509,1,3,0,1,xss
32114,2751,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
17510,39359,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
57240,53,17,0.0,63,1,95,1,0,0,0,0,0,0,0,0,95,63,63,95,63.0,95.0,0,0,0,0,504000,760000,2,0,0,0,0,0,0,0,0,27986,1,60,0,1,dos
443,57754,6,91.0,104,2,52,1,17,17,16,4294639,328,0,64,64,52,52,52,52,104.0,52.0,0,0,0,0,0,416000,3,0,0,0,0,227,229,0,0,0,0,0,0,0,Benign
57822,443,6,91.0,164,3,60,1,18,18,18,4294732,235,0,64,64,60,52,52,60,164.0,60.0,0,0,0,0,0,480000,4,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
57606,443,6,0.0,1195,11,7589,11,31,31,27,0,0,0,64,64,1500,40,40,1500,1195.0,7589.0,0,0,0,0,9560000,60712000,14,1,2,0,5,29200,28960,0,0,0,0,0,0,1,injection
44934,587,6,0.0,453,7,456,7,31,30,27,0,0,0,64,64,104,52,52,104,453.0,456.0,0,0,0,0,3624000,3648000,14,0,0,0,0,29200,28960,0,0,0,0,0,0,0,Benign
57868,25,6,0.0,451,7,456,7,31,30,27,0,0,0,64,64,102,52,52,102,451.0,456.0,0,0,0,0,3608000,3648000,14,0,0,0,0,29200,28960,0,0,0,0,0,0,1,scanning
33116,80,6,7.0,519,7,3760,6,27,27,27,0,0,0,64,64,1500,52,52,1500,519.0,3760.0,0,0,0,0,4152000,30080000,9,1,0,1,2,29200,28960,0,0,0,0,0,0,1,password
57975,259,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
34260,23545,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
80,60364,6,7.0,52,1,40,1,21,17,4,0,0,0,0,0,52,40,40,52,52.0,40.0,0,0,0,0,416000,320000,2,0,0,0,0,121,0,0,0,0,0,0,0,0,Benign
41446,27714,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
57895,4778,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
55786,80,6,7.0,480,5,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,480.0,3812.0,0,0,0,0,3840000,30496000,8,0,1,1,2,29200,28960,0,0,0,0,0,0,1,injection
46192,1812,6,146.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
43276,80,6,7.0,12543,18,2081,9,27,27,27,4294175,792,792,64,64,1500,52,52,1500,102292314.0,7821299.0,0,0,0,0,49928000,8080000,16,0,0,3,8,29200,28960,0,0,0,0,0,0,1,xss
34826,16637,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
42764,80,6,7.0,2869,7,1499,4,27,27,27,4294952,15,15,64,64,1500,52,52,1500,2869.0,1499.0,0,0,0,0,1432000,744000,8,0,0,0,3,29200,28960,0,0,0,0,0,0,1,xss
48048,443,6,91.0,164,3,112,2,19,18,19,4294889,78,78,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
53050,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,309,12,0,0,0,Benign
37179,51826,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
8741,36344,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
38862,80,6,7.0,2127,6,1254,4,27,26,27,4294952,15,0,64,64,1500,52,52,1500,2127.0,1254.0,0,0,0,0,1056000,10032000,7,0,1,0,2,29200,28960,0,0,0,0,0,0,1,injection
43534,50660,17,0.0,353,1,0,0,0,0,0,0,0,0,0,0,353,353,0,353,353.0,0.0,0,0,0,0,2824000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Benign
45066,1067,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
36836,80,6,7.0,564,6,323,4,27,27,27,0,0,0,64,64,296,52,52,296,564.0,323.0,0,0,0,0,4512000,2584000,8,1,1,0,0,29200,28960,0,0,0,0,0,0,1,ddos
55883,1688,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
47064,80,6,7.0,300,5,0,0,2,2,0,4294951,16,0,64,64,60,60,0,60,300.0,0.0,0,0,0,0,136000,0,5,0,0,0,0,29200,0,0,0,0,0,0,0,1,password
33197,443,6,91.0,164,3,112,2,19,18,19,4294951,16,16,64,64,60,52,52,60,164.0,112.0,0,0,0,0,72000,48000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
39315,53,17,0.0,120,2,60,1,0,0,0,4294892,24,0,64,64,60,60,60,60,120.0,60.0,0,0,0,0,32000,480000,3,0,0,0,0,0,0,0,0,12957,1,0,0,1,xss
59134,80,6,7.0,1051,16,3072,14,27,27,27,4294550,417,417,64,64,1500,40,40,1500,525526.0,6792393.0,126,1,0,0,40000,128000,26,0,2,1,1,29200,65535,32256,126,0,0,0,0,1,password
20973,65328,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
33376,2179,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
46959,53,17,0.0,63,1,95,1,0,0,0,0,0,0,0,0,95,63,63,95,63.0,95.0,0,0,0,0,504000,760000,2,0,0,0,0,0,0,0,0,53826,1,33,0,1,dos
37644,3657,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
53442,443,6,91.0,276,5,172,3,19,18,19,4294592,375,375,64,64,60,52,52,60,112164.0,60112.0,0,0,0,0,896000,480000,8,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
52285,253,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
5609,55177,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
0,0,1,0.0,812,29,0,0,0,0,0,4293545,1422,0,37,59,28,28,0,28,308392112.0,0.0,0,0,0,0,16000,0,29,0,0,0,0,0,0,2048,8,0,0,0,0,0,Benign
56871,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,13071,1,1648,0,1,xss
443,44116,6,91.0,530,4,164,3,27,27,18,4294576,391,63,64,64,329,52,52,329,530.0,164.0,0,0,0,0,8000,16000,6,0,1,0,0,28960,29200,0,0,0,0,0,0,0,Benign
43670,80,6,7.0,415,5,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,415.0,3812.0,0,0,0,0,3320000,30496000,8,1,0,1,2,29200,28960,0,0,0,0,0,0,1,password
39414,80,6,7.0,438,5,3414,7,27,27,27,0,0,0,64,64,1500,52,52,1500,438.0,3414.0,0,0,0,0,3504000,27312000,8,2,0,0,2,29200,28960,0,0,0,0,0,0,1,password
44976,80,6,7.0,435,5,3133,6,27,27,27,0,0,0,64,64,1500,52,52,1500,435.0,3133.0,0,0,0,0,3480000,25064000,8,1,0,0,2,29200,28960,0,0,0,0,0,0,1,password
60379,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,64585,1,2079,0,1,xss
62391,38292,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
57324,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,13680,28,0,0,1,xss
57386,80,6,7.0,224,4,120,2,18,18,18,4294514,453,453,64,64,60,52,52,60,112112.0,6060.0,0,0,0,0,656000,480000,6,0,0,0,0,29200,28960,0,0,0,0,0,0,1,injection
58997,2111,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
33306,1154,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
38438,80,6,7.0,748,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,748.0,751.0,0,0,0,0,5984000,6008000,8,0,0,2,0,29200,28960,0,0,0,0,0,0,1,xss
64879,898,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
38644,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,6525,28,0,0,1,xss
46159,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,35774,28,0,0,1,xss
0,0,1,0.0,2480,62,0,0,0,0,0,4293248,1719,0,37,59,40,40,0,40,3601920200.0,0.0,0,0,0,0,16000,0,62,0,0,0,0,0,0,3328,13,0,0,0,0,0,Benign
42790,80,6,7.0,367,5,1150,4,27,27,27,0,0,0,64,64,1018,40,40,1018,367.0,1150.0,0,0,0,0,2936000,9200000,7,1,0,1,0,29200,65535,0,0,0,0,0,0,1,password
41972,8089,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
35842,80,6,7.0,421,5,731,5,27,27,27,0,0,0,64,64,515,52,52,515,421.0,731.0,0,0,0,0,3368000,5848000,8,1,0,1,0,29200,28960,0,0,0,0,0,0,1,password
52375,36769,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
42789,53,17,0.0,88,1,0,0,0,0,0,0,0,0,0,0,88,88,0,88,88.0,0.0,0,0,0,0,704000,0,1,0,0,0,0,0,0,0,0,35666,43,0,0,0,Benign
